"country","ADM0","ADM1","ADM2","decimalLatitude","decimalLongitude","locationRemarks","coordinateUncertaintyInMeters","Elevation","soilMoisture","materialSampleID","yearCollected","monthCollected","dayCollected","genus","species","scientific","susceptibility","nativeStatus","lifeStage","sex","occurrenceRemarks","individualCount","specimenDisposition","diagnosticLab","sampleType","testMethod","diseaseTested","BdDetected","BsalDetected","BdLoad","BsalLoad","fatal","basisOfRecord","eventRemarks","tmin","tmax","prec","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","collectorList","principalInvestigator","Sample_bcid","expeditionCode","projectId"
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"26.13",2013,12,23,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv226.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"27.13",2013,12,23,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv227.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"28.13",2013,12,23,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv228.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"29.13",2013,12,23,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv229.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"30.13",2013,12,23,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv230.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"31.13",2013,12,23,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv231.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"32.13",2013,12,23,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv232.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"33.13",2013,12,23,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"juvenile","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv233.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"34.13",2013,12,23,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv234.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"35.13",2013,12,23,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"juvenile","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv235.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"36.13",2013,12,23,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv236.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"37.13",2013,12,23,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv237.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"38.13",2013,12,23,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv238.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"39.13",2013,12,23,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv239.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"41.13",2013,12,23,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv241.13","bsal-tri",243
"Peru",NA,NA,NA,-12.89026,-71.40892,NA,30,520,NA,"599.15",2015,6,14,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"juvenile","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2599.15","bsal-tri",243
"Peru",NA,NA,NA,-13.02532,-71.48117,NA,30,930,NA,"302.15",2015,1,20,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv2302.15","bsal-tri",243
"Peru",NA,NA,NA,-12.88824,-71.40794,NA,30,534,NA,"80.14",2014,1,23,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv280.14","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"69.13",2013,12,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv269.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"68.13",2013,12,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv268.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"67.13",2013,12,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv267.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"80.13",2013,12,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"juvenile","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv280.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"79.13",2013,12,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv279.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"78.13",2013,12,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv278.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"77.13",2013,12,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv277.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"76.13",2013,12,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv276.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"81.13",2013,12,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv281.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"74.13",2013,12,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv274.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"73.13",2013,12,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv273.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"72.13",2013,12,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"juvenile","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv272.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"71.13",2013,12,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv271.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"70.13",2013,12,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv270.13","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"75.13",2013,12,28,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv275.13","bsal-tri",243
"Peru",NA,NA,NA,-12.88855,-71.40884,NA,30,515,NA,"1174.14",2014,7,14,"Bolitoglossa","caldwellae","Bolitoglossa caldwellae",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv21174.14","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4196",2015,12,22,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24196","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4206",2015,12,22,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24206","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4204",2015,12,22,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"juvenile","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24204","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4200",2015,12,22,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24200","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4202",2015,12,22,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24202","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4198",2015,12,22,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24198","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4288",2016,1,2,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24288","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4228",2016,1,2,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24228","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4230",2016,1,2,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24230","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4234",2016,1,2,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24234","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4236",2016,1,2,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"juvenile","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24236","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4238",2016,1,2,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24238","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4240",2016,1,2,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"juvenile","not determined",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24240","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4242",2016,1,2,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24242","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4244",2016,1,2,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24244","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4246",2016,1,2,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24246","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4248",2016,1,2,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","male",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24248","bsal-tri",243
"Switzerland",NA,NA,NA,46.159648,9.002659,NA,30,290,NA,"4250",2016,1,2,"Salamandra","salamandra","Salamandra salamandra",NA,NA,"adult","female",NA,1,"released","","swabbing",NA,"Bsal",NA,FALSE,NA,0,FALSE,"LivingSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alessandro Catenazzi","Alessandro Catenazzi","https://n2t.net/ark:/21547/DSv24250","bsal-tri",243
