principalInvestigator,country,locality,yearCollected,decimalLatitude,decimalLongitude,materialSampleID,basisOfRecord,genus,specificEpithet,sampleType,testMethod,diseaseTested,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,monthCollected,dayCollected,quantityDetected,dilutionFactor,cycleTimeFirstDetection,diagnosticLab,continentOcean,stateProvince,municipality,county,locationRemarks,verbatimEventDate,horizontalDatum,coordinateUncertaintyInMeters,georeferenceProtocol,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,locationID,habitat,eventRemarks,collectorList,occurrenceID,institutionCode,collectionCode,catalogNumber,otherCatalogNumbers,fieldNumber,infraspecificEpithet,taxonRemarks,lifeStage,establishmentMeans,sex,associatedReferences,occurrenceRemarks,individualCount,weightUnits,weight,lengthUnits,length,organismRemarks,diseaseLineage,geFALSEtypeMethod,diseaseTestedPositiveCount,specimenDisposition,zeScore,measurementRemarks,tissueID,tissueType,tissuePlate,tissueWell,tissueCatalogNumber,tissueBarcode,tissueInstitution,tissueOtherCatalogNumbers,tissueSamplingYear,tissueSamplingMonth,tissueSamplingDay,tissueRecordedBy,tissueContainer,tissuePreservative,associatedSequences,tissueRemarks,fromTissue,tissueBlocked,biosampleAccession,DiagFALSEstics_bcid,Sample_bcid,expeditionCode,projectId
Bsal Consortium Germany,Germany,Odenthal,2020,51.054447,7.146356,BsalGer6599_8995_8996,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,TRUE,NA,NA,FALSE,3,1,,,,Universities Trier and Braunschweig,,,,,,3/1/2020,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2bf7b3669982e22e1a84bb7f07897e90a,https://n2t.net/ark:/21547/Dgt2BsalGer6599_8995_8996,2014-2020,354
Bsal Consortium Germany,Germany,Odenthal,2020,51.054447,7.146356,BsalGer6598_8993_8994,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,TRUE,NA,NA,FALSE,3,1,,,,Universities Trier and Braunschweig,,,,,,3/1/2020,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2be97caf7d841236588a1ced16acf62d1,https://n2t.net/ark:/21547/Dgt2BsalGer6598_8993_8994,2014-2020,354
Bsal Consortium Germany,Germany,Nimshuscheid,2019,50.081105,6.474474,BsalGer5849_NIMS_2019_01,LivingSpecimen,Ichthyosaura,alpestris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,23,,,,Universities Trier and Braunschweig,,,,,,4/23/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2a4ec49ce8c36423a67351a71a08412ef,https://n2t.net/ark:/21547/Dgt2BsalGer5849_NIMS_2019_01,2014-2020,354
Bsal Consortium Germany,Germany,Nimshuscheid,2019,50.081105,6.474474,BsalGer5857_NIMS_2019_09,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,23,,,,Universities Trier and Braunschweig,,,,,,4/23/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2ac1567f9d1989cf57d05600df5ffcc31,https://n2t.net/ark:/21547/Dgt2BsalGer5857_NIMS_2019_09,2014-2020,354
Bsal Consortium Germany,Germany,Nimshuscheid,2019,50.081105,6.474474,BsalGer5858_NIMS_2019_10,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,23,,,,Universities Trier and Braunschweig,,,,,,4/23/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2a3c40aade4085e83f13caaae4621ee52,https://n2t.net/ark:/21547/Dgt2BsalGer5858_NIMS_2019_10,2014-2020,354
Bsal Consortium Germany,Germany,Nimshuscheid,2019,50.081105,6.474474,BsalGer5853_NIMS_2019_05,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,23,,,,Universities Trier and Braunschweig,,,,,,4/23/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu29cffbf17dbfcbeef3450d1ce39b9c170,https://n2t.net/ark:/21547/Dgt2BsalGer5853_NIMS_2019_05,2014-2020,354
Bsal Consortium Germany,Germany,Nimshuscheid,2019,50.081105,6.474474,BsalGer5854_NIMS_2019_06,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,23,,,,Universities Trier and Braunschweig,,,,,,4/23/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2d7440f69bf2c65cc49cfdc4ac5595da1,https://n2t.net/ark:/21547/Dgt2BsalGer5854_NIMS_2019_06,2014-2020,354
Bsal Consortium Germany,Germany,Nimshuscheid,2019,50.081105,6.474474,BsalGer5855_NIMS_2019_07,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,23,,,,Universities Trier and Braunschweig,,,,,,4/23/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu24f44407677b5780dcc2c8871499ff79a,https://n2t.net/ark:/21547/Dgt2BsalGer5855_NIMS_2019_07,2014-2020,354
Bsal Consortium Germany,Germany,Nimshuscheid,2019,50.081105,6.474474,BsalGer5856_NIMS_2019_08,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,23,,,,Universities Trier and Braunschweig,,,,,,4/23/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2238c1269bcd24639c05a51236be65b10,https://n2t.net/ark:/21547/Dgt2BsalGer5856_NIMS_2019_08,2014-2020,354
Bsal Consortium Germany,Germany,Nimshuscheid,2019,50.081105,6.474474,BsalGer5850_NIMS_2019_02,LivingSpecimen,Ichthyosaura,alpestris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,23,,,,Universities Trier and Braunschweig,,,,,,4/23/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2742db00c6192a1ed4ef6a026e0984929,https://n2t.net/ark:/21547/Dgt2BsalGer5850_NIMS_2019_02,2014-2020,354
Bsal Consortium Germany,Germany,Nimshuscheid,2019,50.081105,6.474474,BsalGer5851_NIMS_2019_03,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,23,,,,Universities Trier and Braunschweig,,,,,,4/23/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2158701bd0b9f34b6f19da16812a950e5,https://n2t.net/ark:/21547/Dgt2BsalGer5851_NIMS_2019_03,2014-2020,354
Bsal Consortium Germany,Germany,Nimshuscheid,2019,50.081105,6.474474,BsalGer5852_NIMS_2019_04,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,23,,,,Universities Trier and Braunschweig,,,,,,4/23/2019,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2d3f7c2b18ccdaefaa785d5ef5c084777,https://n2t.net/ark:/21547/Dgt2BsalGer5852_NIMS_2019_04,2014-2020,354
Bsal Consortium Germany,Germany,Solchbach,2018,50.70178,6.270098,BsalGer1399_6071_6072,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,10,9,,,,Universities Trier and Braunschweig,,,,,,10/9/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2def15ba48bf5484b68efdbed296d9580,https://n2t.net/ark:/21547/Dgt2BsalGer1399_6071_6072,2014-2020,354
Bsal Consortium Germany,Germany,Solchbach,2018,50.70178,6.270098,BsalGer1400_6073_6074,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,10,9,,,,Universities Trier and Braunschweig,,,,,,10/9/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2234cfca3359c1756ac02caac65802194,https://n2t.net/ark:/21547/Dgt2BsalGer1400_6073_6074,2014-2020,354
Bsal Consortium Germany,Germany,Solchbach,2018,50.70178,6.270098,BsalGer1401_6075_6076,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,10,9,,,,Universities Trier and Braunschweig,,,,,,10/9/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu27206e1bef8e2dc110026e5dd54b14ace,https://n2t.net/ark:/21547/Dgt2BsalGer1401_6075_6076,2014-2020,354
Bsal Consortium Germany,Germany,Lenterode,2020,51.338167,10.086917,BsalGer6615_9781_9782,LivingSpecimen,Salamandra,salamandra,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,4,30,,,,Universities Trier and Braunschweig,,,,,,4/30/2020,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,not determined,,not determined,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu249977954ada3f4ee9590b1b132454953,https://n2t.net/ark:/21547/Dgt2BsalGer6615_9781_9782,2014-2020,354
Bsal Consortium Germany,Germany,Byfang,2018,51.392093,7.11252,BsalGer3855_3317_3318,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu24b28a0388f75cc290c44f68d8edb212c,https://n2t.net/ark:/21547/Dgt2BsalGer3855_3317_3318,2014-2020,354
Bsal Consortium Germany,Germany,Byfang,2018,51.392093,7.11252,BsalGer3856_3319_3320,LivingSpecimen,Ichthyosaura,alpestris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2df000f36fcc7b8080366a2d9ba7e6bc0,https://n2t.net/ark:/21547/Dgt2BsalGer3856_3319_3320,2014-2020,354
Bsal Consortium Germany,Germany,Byfang,2018,51.392093,7.11252,BsalGer3853_3313_3314,LivingSpecimen,Ichthyosaura,alpestris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu28cdc90123b574de20173060e5e25f9be,https://n2t.net/ark:/21547/Dgt2BsalGer3853_3313_3314,2014-2020,354
Bsal Consortium Germany,Germany,Byfang,2018,51.392093,7.11252,BsalGer3857_3321_3322,LivingSpecimen,Rana,temporaria,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2455b5f5e5df306f52b5a9b9602d6e3db,https://n2t.net/ark:/21547/Dgt2BsalGer3857_3321_3322,2014-2020,354
Bsal Consortium Germany,Germany,Byfang,2018,51.392093,7.11252,BsalGer3854_3315_3316,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2f2e43b77ba609c42f6fc8e309a95c133,https://n2t.net/ark:/21547/Dgt2BsalGer3854_3315_3316,2014-2020,354
Bsal Consortium Germany,Germany,Byfang,2018,51.392093,7.11252,BsalGer3858_3323_3324,LivingSpecimen,Ichthyosaura,alpestris,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,3,12,,,,Universities Trier and Braunschweig,,,,,,3/12/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2daa3fae43f291141a75584330222ccb7,https://n2t.net/ark:/21547/Dgt2BsalGer3858_3323_3324,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1776_WS_2018_08,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu236fff3f7f076ab12cd3dc41538da0a77,https://n2t.net/ark:/21547/Dgt2BsalGer1776_WS_2018_08,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1798_WS_2018_30,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2ceb1497a470078375de959d04088af0b,https://n2t.net/ark:/21547/Dgt2BsalGer1798_WS_2018_30,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1797_WS_2018_29,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu238c78fff42e517db3eaa1ee3ec614cca,https://n2t.net/ark:/21547/Dgt2BsalGer1797_WS_2018_29,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1796_WS_2018_28,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2827f41a3edcb4a11542c2f1140f49aff,https://n2t.net/ark:/21547/Dgt2BsalGer1796_WS_2018_28,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1795_WS_2018_27,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu24b817cc5e3698f1420c06b480dffdaad,https://n2t.net/ark:/21547/Dgt2BsalGer1795_WS_2018_27,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1794_WS_2018_26,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2571ba040d9ce7cff3ad97a7ebecc1274,https://n2t.net/ark:/21547/Dgt2BsalGer1794_WS_2018_26,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1793_WS_2018_25,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu270fb07b26351d85c732e97b6c6b53eb2,https://n2t.net/ark:/21547/Dgt2BsalGer1793_WS_2018_25,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1792_WS_2018_24,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu24c537ea95ecf2128f02177b229f115d7,https://n2t.net/ark:/21547/Dgt2BsalGer1792_WS_2018_24,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1791_WS_2018_23,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2fc4e33d294e65162128406392bdf9363,https://n2t.net/ark:/21547/Dgt2BsalGer1791_WS_2018_23,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1790_WS_2018_22,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2a9e34b4f02003dbad456465d303ff6a1,https://n2t.net/ark:/21547/Dgt2BsalGer1790_WS_2018_22,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1789_WS_2018_21,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2fb74a4885f4da9ff68d1a2a52cca0e84,https://n2t.net/ark:/21547/Dgt2BsalGer1789_WS_2018_21,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1788_WS_2018_20,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu220dacd6c11150612e57c5ca6c6374bf5,https://n2t.net/ark:/21547/Dgt2BsalGer1788_WS_2018_20,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1787_WS_2018_19,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu25dce572fea8e3e76530d275c0c7df599,https://n2t.net/ark:/21547/Dgt2BsalGer1787_WS_2018_19,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1786_WS_2018_18,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2072f59cc0ad2c5c39dce532a768afe23,https://n2t.net/ark:/21547/Dgt2BsalGer1786_WS_2018_18,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1785_WS_2018_17,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2e3503f3983d4d9f2af9d7d2a52ae0a49,https://n2t.net/ark:/21547/Dgt2BsalGer1785_WS_2018_17,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1784_WS_2018_16,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu20ce0ac319da84f936e3ea260f5de95d7,https://n2t.net/ark:/21547/Dgt2BsalGer1784_WS_2018_16,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1783_WS_2018_15,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu25648482f2dc2493b54257fc96a97222e,https://n2t.net/ark:/21547/Dgt2BsalGer1783_WS_2018_15,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1782_WS_2018_14,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu22a6c336771404675f506575c5e2b1e38,https://n2t.net/ark:/21547/Dgt2BsalGer1782_WS_2018_14,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1781_WS_2018_13,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2703513fe9b460b9c8c147ec55026e0ea,https://n2t.net/ark:/21547/Dgt2BsalGer1781_WS_2018_13,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1780_WS_2018_12,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2269ba924cedfc963af9fb6dde63412dd,https://n2t.net/ark:/21547/Dgt2BsalGer1780_WS_2018_12,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1779_WS_2018_11,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,female,,female,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu273dad38cf79eec1feed8eafdc348f043,https://n2t.net/ark:/21547/Dgt2BsalGer1779_WS_2018_11,2014-2020,354
Bsal Consortium Germany,Germany,Wolfsschlucht Prüm,2018,50.225602,6.434867,BsalGer1778_WS_2018_10,LivingSpecimen,Lissotriton,helveticus,swabbing,quantitative PCR,Bsal,NA,FALSE,NA,NA,FALSE,7,11,,,,Universities Trier and Braunschweig,,,,,,7/11/2018,,100,,,,,,,,,Bsal Consortium Germany,,,,,,,,,,,male,,male,1,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,https://n2t.net/ark:/21547/Dgu2e427a88d7ce9f7ddfa311e96a91ccf28,https://n2t.net/ark:/21547/Dgt2BsalGer1778_WS_2018_10,2014-2020,354
