materialSampleID,country,ADM0,ADM1,ADM2,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,minimumElevationInMeters,yearCollected,monthCollected,dayCollected,genus,species,scientific,nativeStatus,susceptibility,basisOfRecord,sampleType,diseaseTested,testMethod,BdDetected,BsalDetected,BdLoad,BsalLoad,fatal,diagnosticLab,individualCount,specimenDisposition,lifeStage,sex,soilMoisture,tmin,tmax,prec,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,collectorList,Sample_bcid,expeditionCode,projectId
DF0430,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,anatolicus,Triturus anatolicus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0429,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,anatolicus x marmoratus,Triturus anatolicus x marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0363,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0364,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0365,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0366,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0367,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0368,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0369,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0370,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0371,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0372,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0379,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0398,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0399,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0400,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0403,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0405,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0427,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0431,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,10,15,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0438,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,11,18,Bufo,spinosus,Bufo spinosus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0439,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,11,18,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0440,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,11,18,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0441,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,11,18,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0442,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,11,18,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0443,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,11,18,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0444,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,11,18,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0445,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,11,19,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0446,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,11,19,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0447,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,11,29,Pelophylax,sp.,Pelophylax sp.,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0448,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,12,2,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0449,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,12,2,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0453,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,12,6,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0454,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,12,6,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0455,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,12,6,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0450,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,12,6,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0451,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,12,6,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0452,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2018,12,6,Triturus,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0456,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,1,24,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0457,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,3,Bufo ,spinosus,Bufo spinosus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0462,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Bufo ,spinosus,Bufo spinosus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0463,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Bufo ,spinosus,Bufo spinosus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0464,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0465,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0466,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0467,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0002,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Bufo ,spinosus,Bufo spinosus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0458,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0459,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0460,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
DF0461,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Ichthyosaura ,alpestris,Ichthyosaura alpestris,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0004,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Salamandra,salamandra,Salamandra salamandra,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,FALSE,An Martel,1,Returned,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0003,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Triturus,anatolicus,Triturus anatolicus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0005,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Triturus ,anatolicus,Triturus anatolicus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0006,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Triturus ,anatolicus,Triturus anatolicus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0015,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Triturus ,anatolicus,Triturus anatolicus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0017,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Triturus ,anatolicus,Triturus anatolicus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0007,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Triturus ,anatolicus x marmoratus,Triturus anatolicus x marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0008,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Triturus ,anatolicus x marmoratus,Triturus anatolicus x marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0009,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Triturus ,anatolicus x marmoratus,Triturus anatolicus x marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0016,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Triturus ,anatolicus x marmoratus,Triturus anatolicus x marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
CM0010,Spain,,NA,NA,41.62194726,2.484326567,NA,NA,2019,2,9,Triturus ,marmoratus,Triturus marmoratus,NA,NA,LivingSpecimen,swabbing,Bd + Bsal,qPCR,FALSE,FALSE,0,0,TRUE,An Martel,1,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,An Martel,NA,montnegre,2019
